"trawl_date","trawl_comment","lake_code","process_date","processor","start_time","end_time","duration_mi","depth_m","trawl_number","sample_type","species_info_code","fish_description","species_code_comment","fish_length_mm","fish_weight_g","weight_conversion_formula","standardized_weight_g","fish_total","fish_id","preservative_code","preservative_description","sample_number","scale","scale_book","scale_book_letter","age","aging_technique","aging_technique_name","source_files","source_line","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","comment","time_comment","preservative_code_comment","depth_m_comment","trawl_date_comment","trawl_number_comment","program_notes","merging_update_type",".joyn","invalid_start_time","invalid_end_time","species_code","genus_name","species_name","lake_name","lake_latitude","lake_longitude","invalid_duration_time"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",54,1.44,"std weight = weight/1.115100",NA,74,13,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7465,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_13_1.44_54",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",48,1.1,"std weight = weight/1.115100",NA,74,14,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7469,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_14_1.1_48",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",49,1.06,"std weight = weight/1.115100",NA,74,15,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7473,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_15_1.06_49",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",47,1.01,"std weight = weight/1.115100",NA,74,16,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7477,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_16_1.01_47",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",59,2.04,"std weight = weight/1.115100",NA,74,17,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7481,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_17_2.04_59",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",59,1.95,"std weight = weight/1.115100",NA,74,18,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7485,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_18_1.95_59",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",62,2.35,"std weight = weight/1.115100",NA,74,19,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7489,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_19_2.35_62",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",58,1.44,"std weight = weight/1.115100",NA,74,1,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7417,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_1_1.44_58",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",56,1.74,"std weight = weight/1.115100",NA,74,20,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7493,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_20_1.74_56",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",58,1.78,"std weight = weight/1.115100",NA,74,21,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7497,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_21_1.78_58",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",46,0.93,"std weight = weight/1.115100",NA,74,22,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7501,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_22_0.93_46",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",50,1.2,"std weight = weight/1.115100",NA,74,23,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7505,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_23_1.2_50",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",54,1.5,"std weight = weight/1.115100",NA,74,24,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7509,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_24_1.5_54",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",60,2.1,"std weight = weight/1.115100",NA,74,25,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7513,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_25_2.1_60",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",50,1.19,"std weight = weight/1.115100",NA,74,26,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7517,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_26_1.19_50",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",46,0.87,"std weight = weight/1.115100",NA,74,27,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7521,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_27_0.87_46",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",51,1.18,"std weight = weight/1.115100",NA,74,28,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7525,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_28_1.18_51",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",61,2.15,"std weight = weight/1.115100",NA,74,29,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7529,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_29_2.15_61",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",55,1.89,"std weight = weight/1.115100",NA,74,2,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7421,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_2_1.89_55",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",46,0.93,"std weight = weight/1.115100",NA,74,30,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7533,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_30_0.93_46",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",51,1.2,"std weight = weight/1.115100",NA,74,31,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7537,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_31_1.2_51",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",65,2.42,"std weight = weight/1.115100",NA,74,32,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7541,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_32_2.42_65",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",53,1.42,"std weight = weight/1.115100",NA,74,33,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7545,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_33_1.42_53",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",45,0.82,"std weight = weight/1.115100",NA,74,34,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7549,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_34_0.82_45",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",46,0.85,"std weight = weight/1.115100",NA,74,35,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7553,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_35_0.85_46",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",48,1.04,"std weight = weight/1.115100",NA,74,36,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7557,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_36_1.04_48",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",54,1.47,"std weight = weight/1.115100",NA,74,37,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7561,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_37_1.47_54",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",49,1.02,"std weight = weight/1.115100",NA,74,38,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7565,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_38_1.02_49",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",44,0.73,"std weight = weight/1.115100",NA,74,39,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7569,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_39_0.73_44",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",45,1,"std weight = weight/1.115100",NA,74,3,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7425,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_3_1_45",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",41,0.57,"std weight = weight/1.115100",NA,74,40,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7573,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_40_0.57_41",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",57,1.8,"std weight = weight/1.115100",NA,74,41,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7577,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_41_1.8_57",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",53,1.39,"std weight = weight/1.115100",NA,74,42,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7581,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_42_1.39_53",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",52,1.33,"std weight = weight/1.115100",NA,74,43,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7585,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_43_1.33_52",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",51,1.21,"std weight = weight/1.115100",NA,74,44,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7589,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_44_1.21_51",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",54,1.6,"std weight = weight/1.115100",NA,74,45,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7593,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_45_1.6_54",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",54,1.48,"std weight = weight/1.115100",NA,74,46,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7597,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_46_1.48_54",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",54,1.34,"std weight = weight/1.115100",NA,74,47,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7601,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_47_1.34_54",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",52,1.39,"std weight = weight/1.115100",NA,74,48,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7605,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_48_1.39_52",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",50,1.18,"std weight = weight/1.115100",NA,74,49,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7609,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_49_1.18_50",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",55,1.66,"std weight = weight/1.115100",NA,74,4,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7429,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_4_1.66_55",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
"1995-01-20","TRANS 3-2. VICKI WALKER.",41,"1996-03-08","35","00:00:00",NA,NA,38,18,"2*2*7.5 NET",7,"Sockeye","Fry",53,1.6,"std weight = weight/1.115100",NA,74,50,1,"Formalin/5weeks","2",NA,"0","",NA,NA,NA,"TRAWL94.dat",7613,"1995-01-20_41_18_38","1995-01-20_41_18_38_7_50_1.6_53",1,1995,NA,NA,"10% FORMALIN - WGHD AFT 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,"Valid",NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min","Greater than 60 min, likely error"
