"trawl_date","trawl_comment","lake_code","process_date","processor","start_time","end_time","duration_mi","depth_m","trawl_number","sample_type","species_info_code","fish_description","species_code_comment","fish_length_mm","fish_weight_g","weight_conversion_formula","standardized_weight_g","fish_total","fish_id","preservative_code","preservative_description","sample_number","scale","scale_book","scale_book_letter","age","aging_technique","aging_technique_name","source_files","source_line","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","comment","time_comment","preservative_code_comment","depth_m_comment","trawl_date_comment","trawl_number_comment","program_notes","merging_update_type",".joyn","duplicate_flag","invalid_start_time","invalid_end_time","species_code","genus_name","species_name","lake_name","lake_latitude","lake_longitude","no_species_name_comments","invalid_duration_time","start_t","end_t","calc_duration_time","duration_final","duration_comment"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",39,0.64,"std weight = weight/1.115100",0.57,58,36,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28732,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_36_0.64_39",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",35,0.44,"std weight = weight/1.115100",0.39,58,37,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28735,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_37_0.44_35",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",38,0.59,"std weight = weight/1.115100",0.53,58,38,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28738,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_38_0.59_38",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",41,0.8,"std weight = weight/1.115100",0.72,58,39,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28741,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_39_0.8_41",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",34,0.39,"std weight = weight/1.115100",0.35,58,3,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28633,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_3_0.39_34",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",43,0.93,"std weight = weight/1.115100",0.83,58,40,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28744,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_40_0.93_43",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",39,0.63,"std weight = weight/1.115100",0.56,58,41,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28747,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_41_0.63_39",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",38,0.57,"std weight = weight/1.115100",0.51,58,42,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28750,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_42_0.57_38",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",39,0.62,"std weight = weight/1.115100",0.56,58,43,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28753,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_43_0.62_39",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",42,0.81,"std weight = weight/1.115100",0.73,58,44,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28756,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_44_0.81_42",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",38,0.56,"std weight = weight/1.115100",0.5,58,45,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28759,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_45_0.56_38",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",38,0.61,"std weight = weight/1.115100",0.55,58,46,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28762,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_46_0.61_38",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",39,0.6,"std weight = weight/1.115100",0.54,58,47,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28765,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_47_0.6_39",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",28,0.21,"std weight = weight/1.115100",0.19,58,48,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28768,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_48_0.21_28",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",39,0.59,"std weight = weight/1.115100",0.53,58,49,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28771,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_49_0.59_39",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",33,0.36,"std weight = weight/1.115100",0.32,58,4,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28636,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_4_0.36_33",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",38,0.53,"std weight = weight/1.115100",0.48,58,50,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28774,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_50_0.53_38",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",42,0.8,"std weight = weight/1.115100",0.72,58,51,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28777,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_51_0.8_42",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",43,0.89,"std weight = weight/1.115100",0.8,58,52,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28780,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_52_0.89_43",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",36,0.49,"std weight = weight/1.115100",0.44,58,53,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28783,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_53_0.49_36",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",36,0.47,"std weight = weight/1.115100",0.42,58,54,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28786,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_54_0.47_36",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",37,0.52,"std weight = weight/1.115100",0.47,58,55,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28789,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_55_0.52_37",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",45,0.93,"std weight = weight/1.115100",0.83,58,56,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28792,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_56_0.93_45",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",45,1.06,"std weight = weight/1.115100",0.95,58,57,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28795,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_57_1.06_45",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",41,0.78,"std weight = weight/1.115100",0.7,58,58,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28798,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_58_0.78_41",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",40,0.69,"std weight = weight/1.115100",0.62,58,5,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28639,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_5_0.69_40",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",35,0.42,"std weight = weight/1.115100",0.38,58,6,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28642,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_6_0.42_35",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",30,0.25,"std weight = weight/1.115100",0.22,58,7,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28645,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_7_0.25_30",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",41,0.78,"std weight = weight/1.115100",0.7,58,8,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28648,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_8_0.78_41",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-13","TR 2",40,"1985-02-14","18","23:51:00","23:06:00",15,"9","4","TR",1,"Sockeye","Fry",40,0.67,"std weight = weight/1.115100",0.6,58,9,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",28651,"1984-06-13_40_4_9","1984-06-13_40_4_9_1_9_0.67_40",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 51M 0S,23H 6M 0S,1395,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-25","TR 2",40,"1985-02-19","18","23:56:00","00:09:00",15,"10","2","TR",1,"Sockeye","Fry",37,0.58,"std weight = weight/1.115100",0.52,50,10,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",25428,"1984-06-25_40_2_10","1984-06-25_40_2_10_1_10_0.58_37",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 56M 0S,24H 9M 0S,13,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-25","TR 2",40,"1985-02-19","18","23:56:00","00:09:00",15,"10","2","TR",1,"Sockeye","Fry",40,0.8,"std weight = weight/1.115100",0.72,50,11,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",25431,"1984-06-25_40_2_10","1984-06-25_40_2_10_1_11_0.8_40",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 56M 0S,24H 9M 0S,13,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-25","TR 2",40,"1985-02-19","18","23:56:00","00:09:00",15,"10","2","TR",1,"Sockeye","Fry",36,0.49,"std weight = weight/1.115100",0.44,50,12,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",25434,"1984-06-25_40_2_10","1984-06-25_40_2_10_1_12_0.49_36",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 56M 0S,24H 9M 0S,13,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-25","TR 2",40,"1985-02-19","18","23:56:00","00:09:00",15,"10","2","TR",1,"Sockeye","Fry",32,0.29,"std weight = weight/1.115100",0.26,50,13,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",25437,"1984-06-25_40_2_10","1984-06-25_40_2_10_1_13_0.29_32",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 56M 0S,24H 9M 0S,13,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-25","TR 2",40,"1985-02-19","18","23:56:00","00:09:00",15,"10","2","TR",1,"Sockeye","Fry",44,1.03,"std weight = weight/1.115100",0.92,50,14,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",25440,"1984-06-25_40_2_10","1984-06-25_40_2_10_1_14_1.03_44",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 56M 0S,24H 9M 0S,13,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-25","TR 2",40,"1985-02-19","18","23:56:00","00:09:00",15,"10","2","TR",1,"Sockeye","Fry",36,0.5,"std weight = weight/1.115100",0.45,50,15,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",25443,"1984-06-25_40_2_10","1984-06-25_40_2_10_1_15_0.5_36",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 56M 0S,24H 9M 0S,13,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-25","TR 2",40,"1985-02-19","18","23:56:00","00:09:00",15,"10","2","TR",1,"Sockeye","Fry",37,0.51,"std weight = weight/1.115100",0.46,50,16,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",25446,"1984-06-25_40_2_10","1984-06-25_40_2_10_1_16_0.51_37",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 56M 0S,24H 9M 0S,13,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-25","TR 2",40,"1985-02-19","18","23:56:00","00:09:00",15,"10","2","TR",1,"Sockeye","Fry",36,0.47,"std weight = weight/1.115100",0.42,50,17,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",25449,"1984-06-25_40_2_10","1984-06-25_40_2_10_1_17_0.47_36",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 56M 0S,24H 9M 0S,13,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-25","TR 2",40,"1985-02-19","18","23:56:00","00:09:00",15,"10","2","TR",1,"Sockeye","Fry",35,0.42,"std weight = weight/1.115100",0.38,50,18,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",25452,"1984-06-25_40_2_10","1984-06-25_40_2_10_1_18_0.42_35",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 56M 0S,24H 9M 0S,13,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-25","TR 2",40,"1985-02-19","18","23:56:00","00:09:00",15,"10","2","TR",1,"Sockeye","Fry",47,1.14,"std weight = weight/1.115100",1.02,50,19,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",25455,"1984-06-25_40_2_10","1984-06-25_40_2_10_1_19_1.14_47",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 56M 0S,24H 9M 0S,13,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1984-06-25","TR 2",40,"1985-02-19","18","23:56:00","00:09:00",15,"10","2","TR",1,"Sockeye","Fry",45,0.99,"std weight = weight/1.115100",0.89,50,1,1,"Formalin/5weeks","1","0","0",NA,NA,NA,NA,"trawl84.sas7bdat, trawl84.dat",25401,"1984-06-25_40_2_10","1984-06-25_40_2_10_1_1_0.99_45",6,1984,NA,NA,NA,"","","","AA - Living Data Program - 2025","Conflict within","x",NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,23H 56M 0S,24H 9M 0S,13,15,"does NOT match calculated start_time and end_time, likely end_time error"
