"trawl_date","trawl_comment","lake_code","lake_name","process_date","processor","start_time","end_time","start_time.sas","end_time.sas","start_time.dat","end_time.dat","duration_mi","depth_m","trawl_number","sample_type","species_code","fish_description","species_code_comment","fish_length_mm","fish_weight_g","weight_conversion_formula","standardized_weight_g","fish_total","fish_id","preservative_code","preservative_description","sample_number","scale","scale_book","scale_book_letter","age","aging_technique","aging_technique_name","source_files","source_line","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","comment","time_comment","preservative_code_comment","depth_m_comment","trawl_date_comment","trawl_number_comment","program_notes","merging_update_type",".joyn","duplicate_flag","invalid_start_time"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",67,2.59,"std weight = . /* No standard (010884) */",NA,95,18,98,"Unknown","2",2,"2","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10943,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_18_2.59_67",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",66,2.49,"std weight = . /* No standard (010884) */",NA,95,19,98,"Unknown","2",3,"3","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10947,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_19_2.49_66",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",65,2.3,"std weight = . /* No standard (010884) */",NA,95,1,98,"Unknown","2",1,"1","A",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10875,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_1_2.3_65",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",63,2.48,"std weight = . /* No standard (010884) */",NA,95,20,98,"Unknown","2",4,"4","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10951,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_20_2.48_63",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",61,2.05,"std weight = . /* No standard (010884) */",NA,95,21,98,"Unknown","2",0,"","",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10955,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_21_2.05_61",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",57,1.62,"std weight = . /* No standard (010884) */",NA,95,22,98,"Unknown","2",5,"5","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10959,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_22_1.62_57",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",58,1.83,"std weight = . /* No standard (010884) */",NA,95,23,98,"Unknown","2",6,"6","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10963,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_23_1.83_58",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",54,1.17,"std weight = . /* No standard (010884) */",NA,95,24,98,"Unknown","2",7,"7","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10967,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_24_1.17_54",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",59,1.65,"std weight = . /* No standard (010884) */",NA,95,25,98,"Unknown","2",8,"8","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10971,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_25_1.65_59",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",60,1.79,"std weight = . /* No standard (010884) */",NA,95,26,98,"Unknown","2",0,"","",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10975,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_26_1.79_60",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",95,6.95,"std weight = . /* No standard (010884) */",NA,95,27,98,"Unknown","2",9,"9","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10979,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_27_6.95_95",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",72,3.46,"std weight = . /* No standard (010884) */",NA,95,28,98,"Unknown","2",10,"10","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10983,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_28_3.46_72",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",65,2.42,"std weight = . /* No standard (010884) */",NA,95,29,98,"Unknown","2",11,"11","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10987,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_29_2.42_65",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",96,8.64,"std weight = . /* No standard (010884) */",NA,95,2,98,"Unknown","2",2,"2","A",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10879,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_2_8.64_96",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",75,4.17,"std weight = . /* No standard (010884) */",NA,95,30,98,"Unknown","2",12,"12","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10991,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_30_4.17_75",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",66,2.53,"std weight = . /* No standard (010884) */",NA,95,31,98,"Unknown","2",13,"13","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10995,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_31_2.53_66",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",71,3.16,"std weight = . /* No standard (010884) */",NA,95,32,98,"Unknown","2",14,"14","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10999,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_32_3.16_71",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",72,3.35,"std weight = . /* No standard (010884) */",NA,95,33,98,"Unknown","2",15,"15","B",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11003,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_33_3.35_72",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",57,1.69,"std weight = . /* No standard (010884) */",NA,95,34,98,"Unknown","2",1,"1","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11007,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_34_1.69_57",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",61,1.96,"std weight = . /* No standard (010884) */",NA,95,35,98,"Unknown","2",2,"2","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11011,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_35_1.96_61",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",57,1.62,"std weight = . /* No standard (010884) */",NA,95,36,98,"Unknown","2",3,"3","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11015,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_36_1.62_57",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",55,1.24,"std weight = . /* No standard (010884) */",NA,95,37,98,"Unknown","2",4,"4","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11019,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_37_1.24_55",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",60,1.89,"std weight = . /* No standard (010884) */",NA,95,38,98,"Unknown","2",0,"","",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11023,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_38_1.89_60",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",67,2.78,"std weight = . /* No standard (010884) */",NA,95,39,98,"Unknown","2",5,"5","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11027,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_39_2.78_67",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",95,7.39,"std weight = . /* No standard (010884) */",NA,95,3,98,"Unknown","2",3,"3","A",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10883,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_3_7.39_95",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",98,8.71,"std weight = . /* No standard (010884) */",NA,95,40,98,"Unknown","2",6,"6","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11031,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_40_8.71_98",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",71,3.4,"std weight = . /* No standard (010884) */",NA,95,41,98,"Unknown","2",7,"7","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11035,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_41_3.4_71",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",65,2.81,"std weight = . /* No standard (010884) */",NA,95,42,98,"Unknown","2",8,"8","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11039,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_42_2.81_65",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",71,3.21,"std weight = . /* No standard (010884) */",NA,95,43,98,"Unknown","2",9,"9","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11043,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_43_3.21_71",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",70,3.1,"std weight = . /* No standard (010884) */",NA,95,44,98,"Unknown","2",10,"10","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11047,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_44_3.1_70",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",66,2.68,"std weight = . /* No standard (010884) */",NA,95,45,98,"Unknown","2",11,"11","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11051,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_45_2.68_66",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",60,2.01,"std weight = . /* No standard (010884) */",NA,95,46,98,"Unknown","2",0,"","",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11055,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_46_2.01_60",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",63,2.42,"std weight = . /* No standard (010884) */",NA,95,47,98,"Unknown","2",12,"12","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11059,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_47_2.42_63",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",67,2.84,"std weight = . /* No standard (010884) */",NA,95,48,98,"Unknown","2",13,"13","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11063,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_48_2.84_67",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",68,2.74,"std weight = . /* No standard (010884) */",NA,95,49,98,"Unknown","2",14,"14","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11067,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_49_2.74_68",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",65,2.23,"std weight = . /* No standard (010884) */",NA,95,4,98,"Unknown","2",4,"4","A",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",10887,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_4_2.23_65",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",61,2.3,"std weight = . /* No standard (010884) */",NA,95,50,98,"Unknown","2",15,"15","C",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11071,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_50_2.3_61",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",64,2.3,"std weight = . /* No standard (010884) */",NA,95,51,98,"Unknown","2",1,"1","D",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11075,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_51_2.3_64",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",98,7.91,"std weight = . /* No standard (010884) */",NA,95,52,98,"Unknown","2",2,"2","D",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11079,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_52_7.91_98",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",72,3.49,"std weight = . /* No standard (010884) */",NA,95,53,98,"Unknown","2",3,"3","D",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11083,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_53_3.49_72",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",99,8.56,"std weight = . /* No standard (010884) */",NA,95,54,98,"Unknown","2",4,"4","D",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11087,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_54_8.56_99",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",83,5.35,"std weight = . /* No standard (010884) */",NA,95,55,98,"Unknown","2",5,"5","D",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11091,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_55_5.35_83",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1993-09-20","95% ETHANOL. MIDWATER. 4 JARS.",64,"Tahlan Lk","1994-02-08","41",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",9,7,"2*2*7.5 NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",92,7.21,"std weight = . /* No standard (010884) */",NA,95,56,98,"Unknown","2",6,"6","D",NA,NA,NA,"trawl93.sas7bdat, TRAWL93.dat",11095,"1993-09-20_64_7_9","1993-09-20_64_7_9_7_56_7.21_92",9,1993,NA,NA,"FRESH - UNKNOWN PRESERVATIVE","","","","AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
