"trawl_date","trawl_comment","lake_code","lake_name","process_date","processor","start_time","end_time","start_time.sas","end_time.sas","start_time.dat","end_time.dat","duration_mi","depth_m","trawl_number","gear_info","species_code","fish_description","species_code_comment","fish_length_mm","fish_weight_g","weight_conversion_formula","standardized_weight_g","fish_total","fish_id","preservative_code","preservative_description","sample_number","scale_book","scale_book_letter","sas_scale","sas_scale_book","age","aging_technique","aging_technique_name","source_files","source_line","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","sas_comment","time_comment","preservative_code_comment","depth_m_comment","trawl_date_comment","trawl_number_comment","program_notes","merging_update_type",".joyn","duplicate_flag","invalid_start_time","invalid_end_time"
"1987-02-25","",41,"Kennedy L (Main)","1987-06-08","13",NA,NA,"23:48:48",NA,"23:49:00","NA:NA:00","15",25,7,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",61,1.84,"std weight = weight/1.115100",1.65,32,3,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22636,"1987-02-25_41_7_25","1987-02-25_41_7_25_2_3_1.84_61",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-06-08","13",NA,NA,"23:48:48",NA,"23:49:00","NA:NA:00","15",25,7,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",54,1.41,"std weight = weight/1.115100",1.26,32,4,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22639,"1987-02-25_41_7_25","1987-02-25_41_7_25_2_4_1.41_54",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-06-08","13",NA,NA,"23:48:48",NA,"23:49:00","NA:NA:00","15",25,7,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",54,1.42,"std weight = weight/1.115100",1.27,32,5,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22642,"1987-02-25_41_7_25","1987-02-25_41_7_25_2_5_1.42_54",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-06-08","13",NA,NA,"23:48:48",NA,"23:49:00","NA:NA:00","15",25,7,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",57,1.59,"std weight = weight/1.115100",1.43,32,6,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22645,"1987-02-25_41_7_25","1987-02-25_41_7_25_2_6_1.59_57",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-06-08","13",NA,NA,"23:48:48",NA,"23:49:00","NA:NA:00","15",25,7,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",54,1.35,"std weight = weight/1.115100",1.21,32,7,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22648,"1987-02-25_41_7_25","1987-02-25_41_7_25_2_7_1.35_54",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-06-08","13",NA,NA,"23:48:48",NA,"23:49:00","NA:NA:00","15",25,7,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",62,2.06,"std weight = weight/1.115100",1.85,32,8,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22651,"1987-02-25_41_7_25","1987-02-25_41_7_25_2_8_2.06_62",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-06-08","13",NA,NA,"23:48:48",NA,"23:49:00","NA:NA:00","15",25,7,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",55,1.61,"std weight = weight/1.115100",1.44,32,9,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22654,"1987-02-25_41_7_25","1987-02-25_41_7_25_2_9_1.61_55",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"19:08:00",NA,"19:08:00","NA:NA:00","15",0,10,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",51,1.33,"std weight = weight/1.115100",1.19,1,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21745,"1987-02-26_40_10_0","1987-02-26_40_10_0_1_1_1.33_51",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:33:52",NA,"20:34:00","NA:NA:00","15",10,11,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",59,2.1,"std weight = weight/1.115100",1.88,3,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21762,"1987-02-26_40_11_10","1987-02-26_40_11_10_1_1_2.1_59",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:33:52",NA,"20:34:00","NA:NA:00","15",10,11,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",60,2.24,"std weight = weight/1.115100",2.01,3,2,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21765,"1987-02-26_40_11_10","1987-02-26_40_11_10_1_2_2.24_60",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:33:52",NA,"20:34:00","NA:NA:00","15",10,11,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",60,2.17,"std weight = weight/1.115100",1.95,3,3,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21768,"1987-02-26_40_11_10","1987-02-26_40_11_10_1_3_2.17_60",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:33:52",NA,"20:34:00","NA:NA:00","15",10,11,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",58,1.9,"std weight = weight/1.115100",1.7,8,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21828,"1987-02-26_40_11_10","1987-02-26_40_11_10_2_1_1.9_58",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:33:52",NA,"20:34:00","NA:NA:00","15",10,11,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",68,2.69,"std weight = weight/1.115100",2.41,8,2,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21831,"1987-02-26_40_11_10","1987-02-26_40_11_10_2_2_2.69_68",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:33:52",NA,"20:34:00","NA:NA:00","15",10,11,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",61,2.32,"std weight = weight/1.115100",2.08,8,3,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21834,"1987-02-26_40_11_10","1987-02-26_40_11_10_2_3_2.32_61",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:33:52",NA,"20:34:00","NA:NA:00","15",10,11,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",61,2.14,"std weight = weight/1.115100",1.92,8,4,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21837,"1987-02-26_40_11_10","1987-02-26_40_11_10_2_4_2.14_61",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:33:52",NA,"20:34:00","NA:NA:00","15",10,11,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",64,2.26,"std weight = weight/1.115100",2.03,8,5,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21840,"1987-02-26_40_11_10","1987-02-26_40_11_10_2_5_2.26_64",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:33:52",NA,"20:34:00","NA:NA:00","15",10,11,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",62,1.87,"std weight = weight/1.115100",1.68,8,6,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21843,"1987-02-26_40_11_10","1987-02-26_40_11_10_2_6_1.87_62",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:33:52",NA,"20:34:00","NA:NA:00","15",10,11,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",58,1.95,"std weight = weight/1.115100",1.75,8,7,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21846,"1987-02-26_40_11_10","1987-02-26_40_11_10_2_7_1.95_58",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:33:52",NA,"20:34:00","NA:NA:00","15",10,11,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",62,2.08,"std weight = weight/1.115100",1.87,8,8,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21849,"1987-02-26_40_11_10","1987-02-26_40_11_10_2_8_2.08_62",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:56:00",NA,"20:56:00","NA:NA:00","15",27,12,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",57,1.75,"std weight = weight/1.115100",1.57,2,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21785,"1987-02-26_40_12_27","1987-02-26_40_12_27_1_1_1.75_57",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:56:00",NA,"20:56:00","NA:NA:00","15",27,12,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",65,2.88,"std weight = weight/1.115100",2.58,2,2,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21788,"1987-02-26_40_12_27","1987-02-26_40_12_27_1_2_2.88_65",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:56:00",NA,"20:56:00","NA:NA:00","15",27,12,"TRAWL",27,"Stickleback (Sub-adult)","(STICKLEBACK SUBADULTSS)",36,0.4,"std weight = weight/1.115100",0.36,4,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21990,"1987-02-26_40_12_27","1987-02-26_40_12_27_27_1_0.4_36",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:56:00",NA,"20:56:00","NA:NA:00","15",27,12,"TRAWL",27,"Stickleback (Sub-adult)","(STICKLEBACK SUBADULTSS)",36,0.39,"std weight = weight/1.115100",0.35,4,2,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21993,"1987-02-26_40_12_27","1987-02-26_40_12_27_27_2_0.39_36",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:56:00",NA,"20:56:00","NA:NA:00","15",27,12,"TRAWL",27,"Stickleback (Sub-adult)","(STICKLEBACK SUBADULTSS)",37,0.45,"std weight = weight/1.115100",0.4,4,3,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21996,"1987-02-26_40_12_27","1987-02-26_40_12_27_27_3_0.45_37",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:56:00",NA,"20:56:00","NA:NA:00","15",27,12,"TRAWL",27,"Stickleback (Sub-adult)","(STICKLEBACK SUBADULTSS)",38,0.46,"std weight = weight/1.115100",0.41,4,4,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21999,"1987-02-26_40_12_27","1987-02-26_40_12_27_27_4_0.46_38",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:56:00",NA,"20:56:00","NA:NA:00","15",27,12,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",55,1.47,"std weight = weight/1.115100",1.32,5,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21866,"1987-02-26_40_12_27","1987-02-26_40_12_27_2_1_1.47_55",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:56:00",NA,"20:56:00","NA:NA:00","15",27,12,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",55,1.67,"std weight = weight/1.115100",1.5,5,2,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21869,"1987-02-26_40_12_27","1987-02-26_40_12_27_2_2_1.67_55",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:56:00",NA,"20:56:00","NA:NA:00","15",27,12,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",55,1.52,"std weight = weight/1.115100",1.36,5,3,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21872,"1987-02-26_40_12_27","1987-02-26_40_12_27_2_3_1.52_55",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:56:00",NA,"20:56:00","NA:NA:00","15",27,12,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",58,1.78,"std weight = weight/1.115100",1.6,5,4,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21875,"1987-02-26_40_12_27","1987-02-26_40_12_27_2_4_1.78_58",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-08","13",NA,NA,"20:56:00",NA,"20:56:00","NA:NA:00","15",27,12,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",55,1.64,"std weight = weight/1.115100",1.47,5,5,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21878,"1987-02-26_40_12_27","1987-02-26_40_12_27_2_5_1.64_55",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"21:17:52",NA,"21:18:00","NA:NA:00","15",34,13,"TRAWL",27,"Stickleback (Sub-adult)","(STICKLEBACK SUBADULTS)",36,0.39,"std weight = weight/1.115100",0.35,1,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22016,"1987-02-26_40_13_34","1987-02-26_40_13_34_27_1_0.39_36",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"21:17:52",NA,"21:18:00","NA:NA:00","15",34,13,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",53,1.47,"std weight = weight/1.115100",1.32,1,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21895,"1987-02-26_40_13_34","1987-02-26_40_13_34_2_1_1.47_53",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","ONE UNBUTTONNED SALMONID FRY ALSO IN SAMPLE",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"22:44:48",NA,"22:45:00","NA:NA:00","15",10,14,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",53,1.52,"std weight = weight/1.115100",1.36,3,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21805,"1987-02-26_40_14_10","1987-02-26_40_14_10_1_1_1.52_53",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","ONE UNBUTTONNED SALMONID FRY ALSO IN SAMPLE",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"22:44:48",NA,"22:45:00","NA:NA:00","15",10,14,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",58,2.09,"std weight = weight/1.115100",1.87,3,2,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21808,"1987-02-26_40_14_10","1987-02-26_40_14_10_1_2_2.09_58",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","ONE UNBUTTONNED SALMONID FRY ALSO IN SAMPLE",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"22:44:48",NA,"22:45:00","NA:NA:00","15",10,14,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",57,2.04,"std weight = weight/1.115100",1.83,3,3,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21811,"1987-02-26_40_14_10","1987-02-26_40_14_10_1_3_2.04_57",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"22:44:48",NA,"22:45:00","NA:NA:00","15",10,14,"TRAWL",26,"Stickleback (Fry)","(STICKLEBACK FRY)",28,0.16,"std weight = weight/1.115100",0.14,1,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21973,"1987-02-26_40_14_10","1987-02-26_40_14_10_26_1_0.16_28",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"22:44:48",NA,"22:45:00","NA:NA:00","15",10,14,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",60,1.76,"std weight = weight/1.115100",1.58,6,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21912,"1987-02-26_40_14_10","1987-02-26_40_14_10_2_1_1.76_60",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"22:44:48",NA,"22:45:00","NA:NA:00","15",10,14,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",66,2.6,"std weight = weight/1.115100",2.33,6,2,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21915,"1987-02-26_40_14_10","1987-02-26_40_14_10_2_2_2.6_66",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"22:44:48",NA,"22:45:00","NA:NA:00","15",10,14,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",61,2.21,"std weight = weight/1.115100",1.98,6,3,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21918,"1987-02-26_40_14_10","1987-02-26_40_14_10_2_3_2.21_61",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"22:44:48",NA,"22:45:00","NA:NA:00","15",10,14,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",64,2.42,"std weight = weight/1.115100",2.17,6,4,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21921,"1987-02-26_40_14_10","1987-02-26_40_14_10_2_4_2.42_64",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"22:44:48",NA,"22:45:00","NA:NA:00","15",10,14,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",62,2.13,"std weight = weight/1.115100",1.91,6,5,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21924,"1987-02-26_40_14_10","1987-02-26_40_14_10_2_5_2.13_62",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"22:44:48",NA,"22:45:00","NA:NA:00","15",10,14,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",59,1.77,"std weight = weight/1.115100",1.59,6,6,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21927,"1987-02-26_40_14_10","1987-02-26_40_14_10_2_6_1.77_59",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","NO",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"23:05:52",NA,"23:06:00","NA:NA:00","15",0,15,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",62,2.08,"std weight = weight/1.115100",1.87,5,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21944,"1987-02-26_40_15_0","1987-02-26_40_15_0_2_1_2.08_62",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","NO",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"23:05:52",NA,"23:06:00","NA:NA:00","15",0,15,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",60,2.43,"std weight = weight/1.115100",2.18,5,2,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21947,"1987-02-26_40_15_0","1987-02-26_40_15_0_2_2_2.43_60",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-26","NO",40,"Kennedy L (Clay)","1987-06-09","13",NA,NA,"23:05:52",NA,"23:06:00","NA:NA:00","15",0,15,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",58,1.85,"std weight = weight/1.115100",1.66,5,3,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",21950,"1987-02-26_40_15_0","1987-02-26_40_15_0_2_3_1.85_58",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
