"ats_year","lake","lake_code","survey_date","target_survey_type","sounder_type","sounder_code","transect","depth_code","targets","prop_sockeye","source_file","line_number","survey_comments","acoustic_survey_notes","sequential_date_replicate"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,5,9,0,NA,"TARGET90.DAT",5212,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,5,10,0,NA,"TARGET90.DAT",5223,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,5,11,0,NA,"TARGET90.DAT",5234,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,6,1,35,1,"TARGET90.DAT",5125,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,6,2,0,NA,"TARGET90.DAT",5136,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,6,3,91,1,"TARGET90.DAT",5147,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,6,4,165,0.78,"TARGET90.DAT",5158,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,6,5,595,0.78,"TARGET90.DAT",5169,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,6,6,1528,0.69,"TARGET90.DAT",5180,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,6,7,282,0.69,"TARGET90.DAT",5191,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,6,8,27,0.69,"TARGET90.DAT",5202,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,6,9,0,NA,"TARGET90.DAT",5213,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,6,10,0,NA,"TARGET90.DAT",5224,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,6,11,0,NA,"TARGET90.DAT",5235,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,7,1,32,1,"TARGET90.DAT",5126,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,7,2,0,NA,"TARGET90.DAT",5137,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,7,3,198,1,"TARGET90.DAT",5148,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,7,4,119,0.78,"TARGET90.DAT",5159,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,7,5,460,0.78,"TARGET90.DAT",5170,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,7,6,714,0.69,"TARGET90.DAT",5181,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,7,7,185,0.69,"TARGET90.DAT",5192,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,7,8,94,0.69,"TARGET90.DAT",5203,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,7,9,0,NA,"TARGET90.DAT",5214,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,7,10,0,NA,"TARGET90.DAT",5225,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,7,11,0,NA,"TARGET90.DAT",5236,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,8,1,10,1,"TARGET90.DAT",5127,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,8,2,0,NA,"TARGET90.DAT",5138,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,8,3,35,1,"TARGET90.DAT",5149,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,8,4,33,0.78,"TARGET90.DAT",5160,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,8,5,243,0.78,"TARGET90.DAT",5171,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,8,6,526,0.69,"TARGET90.DAT",5182,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,8,7,100,0.69,"TARGET90.DAT",5193,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,8,8,56,0.69,"TARGET90.DAT",5204,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,8,9,0,NA,"TARGET90.DAT",5215,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,8,10,0,NA,"TARGET90.DAT",5226,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,8,11,0,NA,"TARGET90.DAT",5237,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,9,1,18,1,"TARGET90.DAT",5128,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,9,2,0,NA,"TARGET90.DAT",5139,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,9,3,98,1,"TARGET90.DAT",5150,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,9,4,155,0.78,"TARGET90.DAT",5161,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,9,5,400,0.78,"TARGET90.DAT",5172,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,9,6,912,0.69,"TARGET90.DAT",5183,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,9,7,198,0.69,"TARGET90.DAT",5194,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,9,8,82,0.69,"TARGET90.DAT",5205,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,9,9,0,NA,"TARGET90.DAT",5216,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,9,10,0,NA,"TARGET90.DAT",5227,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,9,11,0,NA,"TARGET90.DAT",5238,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,10,1,69,1,"TARGET90.DAT",5129,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,10,2,0,NA,"TARGET90.DAT",5140,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,10,3,215,1,"TARGET90.DAT",5151,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,10,4,103,0.78,"TARGET90.DAT",5162,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,10,5,416,0.78,"TARGET90.DAT",5173,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,10,6,872,0.69,"TARGET90.DAT",5184,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,10,7,200,0.69,"TARGET90.DAT",5195,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,10,8,133,0.69,"TARGET90.DAT",5206,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,10,9,0,NA,"TARGET90.DAT",5217,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,10,10,0,NA,"TARGET90.DAT",5228,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,10,11,0,NA,"TARGET90.DAT",5239,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,11,1,80,1,"TARGET90.DAT",5130,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,11,2,0,NA,"TARGET90.DAT",5141,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,11,3,208,1,"TARGET90.DAT",5152,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,11,4,231,0.78,"TARGET90.DAT",5163,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,11,5,653,0.78,"TARGET90.DAT",5174,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,11,6,1185,0.69,"TARGET90.DAT",5185,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,11,7,285,0.69,"TARGET90.DAT",5196,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,11,8,18,0.69,"TARGET90.DAT",5207,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,11,9,0,NA,"TARGET90.DAT",5218,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,11,10,0,NA,"TARGET90.DAT",5229,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-15,"JUVENILE","SIMRAD               ",2,11,11,0,NA,"TARGET90.DAT",5240,"processed by JF, 08Jan90.","stickles are sockeye 1+, processed by JF 08Jan90.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,1,1,30,1,"TARGET90.DAT",5254,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,1,2,0,NA,"TARGET90.DAT",5265,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,1,3,59,1,"TARGET90.DAT",5276,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,1,4,49,0.78,"TARGET90.DAT",5287,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,1,5,232,0.78,"TARGET90.DAT",5298,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,1,6,240,0.69,"TARGET90.DAT",5309,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,1,7,82,0.69,"TARGET90.DAT",5320,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,1,8,58,0.69,"TARGET90.DAT",5331,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,1,9,22,0.69,"TARGET90.DAT",5342,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,1,10,0,NA,"TARGET90.DAT",5353,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,1,11,0,NA,"TARGET90.DAT",5364,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,2,1,20,1,"TARGET90.DAT",5255,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,2,2,0,NA,"TARGET90.DAT",5266,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,2,3,55,1,"TARGET90.DAT",5277,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,2,4,41,0.78,"TARGET90.DAT",5288,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,2,5,396,0.78,"TARGET90.DAT",5299,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,2,6,364,0.69,"TARGET90.DAT",5310,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,2,7,49,0.69,"TARGET90.DAT",5321,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,2,8,28,0.69,"TARGET90.DAT",5332,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,2,9,10,0.69,"TARGET90.DAT",5343,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,2,10,0,NA,"TARGET90.DAT",5354,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,2,11,0,NA,"TARGET90.DAT",5365,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,3,1,6,1,"TARGET90.DAT",5256,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,3,2,0,NA,"TARGET90.DAT",5267,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,3,3,40,1,"TARGET90.DAT",5278,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,3,4,27,0.78,"TARGET90.DAT",5289,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Sproat Lk",2,1990-10-16,"JUVENILE","SIMRAD               ",2,3,5,349,0.78,"TARGET90.DAT",5300,"processed by PR on 21Nov90.","50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
