source_file,lake,lake_code,survey_date,sounder_type,sounder_gain,acoustic_survey_notes
TARGET85.DAT,KCA                 Juvenile Survey,40,1985-07-13,FURUNO FM 22         1,10,"0%, wind light, no ppt, 1/4-1/2 moon, At: 17.5 0c (2315), Wt: 20 0c, JC 851126."
TARGET85.DAT,KCA                 Juvenile Survey,40,1985-08-14,SIMRAD               2,10,"0%, calm, no ppt, no moon, At: 24/17/18 0c (2330/2 300/0000), Wt: 20 0c, JC 851129."
TARGET85.DAT,KCA                 Juvenile Survey,40,1985-08-16,FURUNO FM 22         1,10,"0%, calm, no ppt, no moon, At: 24/17/18 (2330/2330 /0000) 0c, Wt: 20 0c, JC 851126"
TARGET85.DAT,KCA                 Juvenile Survey,40,1985-08-17,FURUNO FM 22         1,10,"0%, calm, no ppt, no moon, At: 24-17 0c, (3 nites) Wt: 20 0c, JC count #2"
TARGET85.DAT,KCA                 Juvenile Survey,40,1985-09-18,SIMRAD               2,10,"0%, light breeze, no ppt , no moon, At: 13 0c (000 Wt: 17 0c, JC 851209."
TARGET85.DAT,KCA                 Juvenile Survey,40,1985-09-19,FURUNO FM 22         1,10,"0%, light breeze, no ppt, no moon, At: 13 0c (0000 Wt: 17 0c, JC 851206."
TARGET85.DAT,KCA                 Juvenile Survey,40,1985-10-31,SIMRAD               2,10,"85-100%, gusty, heavy rain, moon full obscured, At: 6.5/11 0c (2330/0000), Wt: 10 0c, JC 851206."
TARGET85.DAT,KCA                 Juvenile Survey,40,1985-11-01,FURUNO FM 22         1,10,"85-100%, gusty, heavy rain, full (obscured), At: 6.5/11 0c (2330/0000), Wt: 10 0c, JC 851204."
TARGET85.DAT,KCA                 Juvenile Survey,40,NA,FURUNO FM 22         1,10,"0%, breeze, no ppt, 3/4 moon, At: 14/15 0c (2300), Wt: 20 0c, JC 851126,"
TARGET85.DAT,KCA                 Juvenile survey,40,1985-07-12,FURUNO FM 22         1,10,"0%, light winds, no ppt, 1/4- 1/2 moon up by 0315, At: 17.5 0c (2315), Wt: 20 0c, PR counter, Furuno #7713"
TARGET85.DAT,KCA                 Juvenile survey,40,1985-08-13,SIMRAD               2,10,"clear,calm,no moon;  AT 24/17/10 0c (2300/ 2300/0000) Wt: 20 0c, Tr 1 & 6, 5-10 m  strata are minimum counts, PR COUNTER."
TARGET85.DAT,KCA                 Juvenile survey,40,1985-08-15,FURUNO FM 22         1,10,"clear,calm,no moon;  AT 24/17/18 0c, (2330/2330/0000) Wt: 20 0c, FM-22 #7713, PR counter."
TARGET85.DAT,KCA                 Juvenile survey,40,1985-10-30,SIMRAD               2,10,"overcast,gusting wind,rain, At: 6.5/11 0c (2330/0000), PR counter."
TARGET85.DAT,"KCA                 Juvenile survey, 3 nights",40,1985-06-28,SIMRAD               2,10,"clear, light breeze, 3/4 moon; Wt: 20 0c, At: 15/14 0c (2300/2300) Trans 1, 5-10m, min. count, PR COUNTER"
TARGET85.DAT,"KCA                 Juvenile survey, 4 nights",40,1985-05-31,SIMRAD               2,10,"100->10% cloud,calm->rippled,3/4->full moon ST: 14.5 deg C, PR COUNTER"
TARGET85.DAT,KMA                 Juvenile Survey,41,1985-12-11,SIMRAD               2,10,"0%, calm, no moon, At: 4.0 0c, Wt: 6.0 0c JC 851216."
TARGET85.DAT,KMA                 Juvenile Survey,41,1985-12-12,FURUNO FM 22         1,10,"0%, calm, no ppt, no moon, At: 4.0 0c, Wt: 6.0 0c, cabin heated for furuno, 10-18 0c, JC 860103."
TARGET85.DAT,"KMA                 Juvenile survey, 2 nights",41,1985-06-03,SIMRAD               2,10,"100% coud,showers,wind gusting calm->choppy on trans3,4,5, PR COUNTER."
TARGET85.DAT,Long Lk (A)         Juvenile Survey,801,1985-09-11,SIMRAD               2,10,"variable 10-100%, calm, rain, no moon, At: 14/14/12.5 0c (2330), Wt: 16 0c, JC 851207."
TARGET85.DAT,Long Lk (A)         Juvenile Survey,801,1985-09-12,FURUNO FM 22         1,10,"variable 10-100%, calm, rain, no moon, At: 14/14/12.5 0c (2330), Wt: 16 0c, JC 860116."
TARGET85.DAT,Long Lk (B)         Juvenile Survey,802,1985-09-11,SIMRAD               2,10,"variable 10-100%, calm, rain, no moon, At: 14/14/12.5 0c (3230), Wt: 16 0c, JC 851207, no count tr# 9."
TARGET85.DAT,Long Lk (B)         Juvenile Survey,802,1985-09-12,FURUNO FM 22         1,10,"variable 10-100%, calm, rain, no moon, At: 14/14/12.5 0c (2330), Wt: 16 0c, JC 860116."
TARGET85.DAT,Lowe Lk             Juvenile Survey,20,1985-09-07,SIMRAD               2,10,"0%, calm, 1/2 moon by0120, At: 11 0c (0000) Wt: 15 0c, JC 851221."
TARGET85.DAT,Mathers Lk          Juvenile Survey,55,1985-09-03,SIMRAD               2,10,"100%, gusts, light rain, no moon, At: 15 0c, Wt: 16.5 0c, JC 851220, spp break-down poor"
TARGET85.DAT,Megin Lk            Juvenile Survey,118,1985-08-24,SIMRAD               2,10,"0%, calm, 1/2 moon, At: 14 0c, Wt: 19 0c, JC 851220."
TARGET85.DAT,Muchalat Lk         Juvenile Survey,45,1985-08-22,FURUNO FM 22         1,10,"0%, light wind, moon up before sunset, 1/2 moon, AT: 15 0c (2330), Wt:18.5 0C, JC 851221."
TARGET85.DAT,Muriel Lk           Juvenile Survey,44,1985-09-16,SIMRAD               2,10,"0%, calm, no moon, noppt, At: 12 0c (2330) Wt: 17 0c, JC 860221."
TARGET85.DAT,Muriel Lk           Juvenile survey,44,1985-06-26,SIMRAD               2,10,"clear->fog,calm,1/2 moon set by 0115; at: 13(2320) stickleback category=non-sockeye fish, PR counter."
TARGET85.DAT,Muriel Lk           Juvenile survey,44,1985-11-06,SIMRAD               2,10,"40->95% cloud,light wind, no moon, AT: 10, ST: 7.5"
TARGET85.DAT,Nahwitti Lk         Juvenile Survey,121,1985-08-27,SIMRAD               2,10,"5%, calm, full moon, At: 12 0c, Wt: 16 0c JC 851216."
TARGET85.DAT,Nimpkish Lk         Juvenile Survey,21,1985-08-26,FURUNO FM 22         1,10,"10%, wind very strong@ head of lake, 3/4 moon before sunset-0200, At: 13 0c, (2350), Wt: 16 0c, JC 860107, poor target resolution head of lake"
TARGET85.DAT,Nimpkish Lk         Juvenile Survey,21,1985-11-10,SIMRAD               2,10,"0%, winds strong headof lake, no moon, Two nites At: -1/3 0c, Wt: 9/9 0c, JC 860107, some targ overlap, many targs below trawl depth"
TARGET85.DAT,Nimpkish Lk         Juvenile Survey,21,1985-11-11,FURUNO FM 22         1,10,"0%, winds strong headof lake, no, moon two nites, At: -1/3 0c, Wt: 9/9 0c, JC 860110, extreme temp depend targ loss"
TARGET85.DAT,Phillips Lk         Juvenile Survey,59,1985-10-15,SIMRAD               2,10,"100%, light wind, heavy rain, no moon, At: 9.5 (1730), Wt: 9.5 0c, JC 860113, Tr #1 targs obscured by siltation, Juvenile, some adults pres."
TARGET85.DAT,Power LK            Juvenile Survey,157,1985-08-23,SIMRAD               2,10,"0%, light to strong by 0200, 1/2 moon before sunse 2300, At: 18 0c (0000), Wt: 17.5 0c, JC 860102, some targs masked by bubbles, Juvenile"
TARGET85.DAT,Quatse Lk           Juvenile Survey,122,1985-09-14,SIMRAD               2,10,"0%, calm, no moon, At: 13.5 0c (0000), Wt: 16.5 0c, JC 851207."
TARGET85.DAT,Skidegate Lk ne     Juvenile survey,156,1985-09-05,SIMRAD               2,10,"clear, 1/2 moon, rising at 2250, AT 14 @0030, Wt: 16 0c, PR counter."
TARGET85.DAT,Skidegate Lk sw     Juvenile survey,155,1985-09-05,SIMRAD               2,10,"clear, 1/2 moon rising @2230, at 14 @0030, Wt: 16 0c, PR counter."
TARGET85.DAT,Sproat Lk           Juvenile survey,2,1985-09-26,SIMRAD               2,10,"clear, calm->rippled,full moon rising @20:00. simultaneous survey with furuno, PR counter."
TARGET85.DAT,Sproat Lk           Juvenile survey,2,1985-09-27,FURUNO FM 22         1,10,"clear, full moon rising @20:00. FM-22 #7713, PR counter."
TARGET85.DAT,Tahltan Lk          Juvenile Survey,64,1985-10-25,SIMRAD               2,10,"variable 5-100%, light wind, snow, full moon At: -3.5/-1.0 0c(2330/2330), Wt: 5.0 0c, JC 851216."
TARGET85.DAT,Woss Lk             Juvenile Survey,22,1985-11-09,SIMRAD               2,10,"0%, calm, no moon, At: -1 0c(2330), Wt: 10 0c JC 860103, heavy targ overlap, few adult targets"
TARGET85.DAT,Woss Lk             Juvenile Survey,22,1985-11-10,FURUNO FM 22         1,10,"0%, calm, no moon, At: -1 0c(2330), St: 10 0c JC 860102, temp dependent target loss above 15 m"
TARGET85.DAT,Yakoun Lk           Juvenile Survey,69,1985-09-01,FURUNO FM 22         1,10,"variable 10-100%, mod-strong wind, no ppt-showers, full moon 2200-on, At13/15 0c (2330), Wt: 15 0c, JC 860105."
TARGET86.DAT,Awun Lk             Juvenile Survey,27,1986-09-04,SIMRAD               2,10,"0%, calm, no ppt, no moon, At: 13.5/12.5 0c (2130- Wt: 16.5 0c, JC 860923, Juvenile."
TARGET86.DAT,Awun Lk             Juvenile Survey,27,1986-09-05,FURUNO FM 22         1,10,"0%, calm, no ppt, no moon, At: 13.5/12.5 0c (2130/ Wt: 16.5 9 0c, JC 860909, Juvenile."
TARGET86.DAT,Brannen Lk          Juvenile Survey,161,1986-04-15,SIMRAD               2,10,"20-100%, variable winds, showers, 1/4 moon, At: 5 0c (2100), Wt: 10 0c, JC 860416, Juvenile."
TARGET86.DAT,Brannen Lk          Juvenile Survey,161,1986-04-16,SIMRAD               2,10,"20-100%, variable winds, 1/4 moon, At: 10 0c (2100), Wt:10 0c, JC 860416, Changed spp compositon, Juvenile."
TARGET86.DAT,Cheewhat Lk         Juvenile Survey,107,1986-03-19,SIMRAD               2,10,"10%, thick fog, 1/2 moon, At: 6.0 0c (2330), Wt: 9 JC 860325, some adult targets as well, Juvenile."
TARGET86.DAT,Cheewhat Lk         Juvenile Survey,107,1986-08-02,SIMRAD               2,10,"0%, (fog), calm, no ppt, no moon, At: 14/13 0c (2200/0330), Wt: 19 0c, JC 860818, Juvenile."
TARGET86.DAT,Cheewhat Lk         Juvenile Survey,107,1986-09-27,SIMRAD               2,10,"100%, light winds, no ppt, no moon, At: 12/12 0c (2008/2243), Wt: 15 0c, JC 861001, targs on bottom, Juvenile."
TARGET86.DAT,Cheewhat Lk         Juvenile Survey,107,1986-12-16,SIMRAD               2,10,"0%, (fog), calm, no ppt, full moon from 1700, At: 5/3 0c (1740/2000), Wt: 7.5 0c, JC870115, fish on bottom/clumped est maybe low. Juvenile"
TARGET86.DAT,Devon Lk            Juvenile Survey,29,1986-09-07,SIMRAD               2,10,"0%. calm, no moon, At: 14.5/14 0c (2100/2235) Wt: 17 0c, JC 860909,targ overlap, no adults, Juvenile."
TARGET86.DAT,Devon Lk            Juvenile Survey,29,1986-09-08,SIMRAD               2,10,"0%, calm, no ppt, no moon, At: 14.5/14 0c (2100/22 Wt: 17 0c, JC 860929, target overlap, no adults, Juvenile."
TARGET86.DAT,Eden Lk             Juvenile Survey,25,1986-09-06,SIMRAD               2,10,"0%, calm, no ppt, no moon, At: 13/11 0c (2130/2315 Wt: 15 0c, JC 860909,Juvenile"
TARGET86.DAT,Eden Lk             Juvenile Survey,25,1986-09-07,FURUNO FM 22         1,10,"0%, calm, no ppt, no moon, At: 13/11 0c (2130/2315 Wt: 15 0c, JC 860923, Juvenile"
TARGET86.DAT,GCL                 Juvenile Survey,1,1986-10-02,SIMRAD               2,10,"100%, light winds, no moon, At: 14/14.5 0c (2011/0049), Wt: 16 0c, JC 861016, targ mask by false bottom tr#5,6. Juvenile"
TARGET86.DAT,GCL                 Juvenile Survey,1,1986-10-03,FURUNO FM 22         1,10,"100%, light wind, no ppt, no moon, At: 14/14.5 0c (2011/0049), Wt: 16 0c, JC 861020, Juvenile."
TARGET86.DAT,Henderson Lk        Juvenile Survey,3,1986-08-29,SIMRAD               2,10,"100%, gusty, chop, no moon, At: 16/17 0c (2145/0400), Wt: 19 0c, JC 861020, corrected for targ overlap 18JAN89 PR"
TARGET86.DAT,Henderson Lk        Juvenile Survey,3,1986-08-30,FURUNO FM 22         1,10,"100%, gusty, chop, no moon, At: 16/17 0c (2145/040 Wt: 19 0c, JC 861020, targ overlap, poor spp break-down, Juvenile."
TARGET86.DAT,Henderson Lk        Juvenile Survey,3,1986-09-23,SIMRAD               2,10,"60-100%, strong winds, 1/2 moon by 0000, At: 12 0c (1957), Wt: 17 0c, JC 861021, targ overlap poor, targ rendition poor, Juvenile."
TARGET86.DAT,Henderson Lk        Juvenile Survey,3,1986-09-24,SIMRAD               2,10,"60-100%, strong winds, 1/2 moon by 0000, At: 12 0c (1957), Wt: 17 0c, JC 861021,corrected for overlap 18Jan89 PR."
TARGET86.DAT,Henderson Lk        Juvenile Survey,3,1986-12-02,SIMRAD               2,10,"0%, gusty at midlake, no ppt, no moon, At: 3.5/2.0 (1715/2330), Wt: 8.5 0c, JC861211, Unconvent. spp partitioning by obs. strats, Juvenile."
TARGET86.DAT,Heydon Lk           Juvenile Survey,50,1986-09-11,SIMRAD               2,10,"10%, light wind, no ppt, 1/2 moon 2015-2300, At: 1 (2030/2315), Wt: 16 0c, Aurora=full moon, JC 861008, Juvenile."
TARGET86.DAT,Hobiton Lk          Adult Survey,6,1986-01-24,SIMRAD               2,4,"20-60%, light breeze,no ppt, full moon by 1800, At: 5.0 0c (0000), Wt: 5.5 0c, JC 860203, Adult @ gain 4, many v. faint targets aswell."
TARGET86.DAT,Hobiton Lk          Adult Survey,6,1986-03-21,SIMRAD               2,4,"100%, strong winds, rain, 1/2 moon obscured At: 9.0 0c (2330), Wt: 6.0 0c, JC 860324, Adult."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-01-23,SIMRAD               2,10,"20-60%, breeze, ppt nil, moon full rise 1800 throu At: 5.0 0c (0000), Wt: 5.5 0c, JC 860203, Juvenile."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-03-20,SIMRAD               2,10,"100%, strong winds, heavy rain, 1/2 moon obscured At: 9.0 0c, (2330), Wt: 6.0 0c, JC 860324, Juvenile."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-03-22,FURUNO FM 22         1,10,"100%, heavy rain, strong winds, 1/2 moon obscured At: 9.0 0c, (2330), Wt: 6.0 0c, JC 860324, Juvenile."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-05-09,SIMRAD               2,10,"0% till 0200 then 100%, calm, no moon. At: 8 0c (0400), Wt: 10.5 0c, JC 860602, Juvenile Survey."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-05-10,FURUNO FM 22         1,10,"0% until 0200 then 100%, calm, no moon, At: 8 0c (0400), Wt: 10.5 0c, no trans #2, JC 860611, Juvenile Survey."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-06-05,SIMRAD               2,10,"70-100%, calm, no ppt, no moon, At: 12.5 0c (0130), Wt: 17 0c, JC 860609, Juvenile."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-06-12,SIMRAD               2,10,"0%, calm, At: N/A, Wt: 19 0c, run by Hob. crew, JC 860618, Juvenile."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-06-29,SIMRAD               2,10,"0%, calm, no moon, At: 10 0c (2309), Wt: 16 0c, JC 860702, Juvenile"
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-07-06,SIMRAD               2,10,"0%, calm, no ppt, Wt:17 0c, At: n/a, moon unknown, JC 860708, Juvenile survey."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-07-14,SIMRAD               2,10,"100%, moon unknown, no ppt, calm, At: n/a, Wt: 17 0c, run by Hobiton crew, JC 860722, Juvenile survey."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-08-30,FURUNO FM 22         1,10,"70%, calm, no ppt, no moon, At: 15/15 0c (2050/233 Wt: 20 0c, JC 860929, Juvenile."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-08-31,SIMRAD               2,10,"70%, calm, no ppt, no moon, At: 15/15 0c (2050/2330), Wt: 20 0c, JC 860902, Juvenile."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-09-26,SIMRAD               2,10,"80-100%, calm, no ppt, 1/2 moon by 0100, At: 11/11 (2030/2245), Wt: 15 0c, JC 861002, Juvenile."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-09-27,FURUNO FM 22         1,10,"80-100%, calm, no ppt, 1/2 moon by 0100, At: 11/11 (2030/2245), Wt: 15 0c, JC 861006, Juvenile."
TARGET86.DAT,Hobiton Lk          Juvenile Survey,6,1986-12-15,SIMRAD               2,10,"0%, (fog), light breeze, no ppt, full moon by 1730 At: 4/3 0c, (1730/2000), Wt: 6 0c, Juvenile."
TARGET86.DAT,Hobiton Lk          processed on 23Jun89 by PR.,6,1987-01-20,SIMRAD               2,10,"95%cloud,lightwind,1/2moon up@24:00,AT3.5 ST5.5deg 8 trawls:21 Sx"
TARGET86.DAT,Hobiton Lk         Juvenile Survey,6,1986-01-25,FURUNO FM 22         1,10,"20-60%, breeze, no ppt, full moon, rise @ l800 At: 5.0 0c (0000), Wt: 5.5 0c, JC 860203, Juvenile."
TARGET86.DAT,Ian Lk              Juvenile Survey,26,1986-09-05,FURUNO FM 22         1,10,"5%, calm, no ppt, no moon, At: 12 /13 0c (2136/003 Wt: 15.5 0c, JC 860909, Juvenile."
TARGET86.DAT,Ian Lk              Juvenile Survey,26,1986-09-06,SIMRAD               2,10,"5%, calm, no ppt, no moon, At: 12/13 0c (2139/0030 Wt: 15.5 0c, JC 860909, Juvenile"
TARGET86.DAT,Jansen Lk,108,1986-02-12,SIMRAD               2,10,"0%, light breeze, no ppt, 1/8 moon before-sunset t At: 2 0c (1900), 2 0c, (2330), Wt: 5 0c, targs bottom hug, JC 860218, Juvenile"
TARGET86.DAT,Jansen Lk,108,1986-02-13,SIMRAD               2,4,"0%, light breeze, no ppt, 1/8 moon sunset-2100 At: 2 0c (2330), Wt: 5 0c, JC 860217, Adult @ gain 4."
TARGET86.DAT,KCA                 Juvenile Survey,40,1986-01-20,SIMRAD               2,10,"30-100%, winds strong, heavy rain, 3/4 moon obscur At: 5-6.5 0c, Wt: 6.0 0c, some lateral drift, JC 860204, Juvenile."
TARGET86.DAT,KCA                 Juvenile Survey,40,1986-01-21,FURUNO FM 22         1,10,"30-100%, winds strong, heavy rain, 3/4 moon obscur At: 5-6.5 0c, Wt: 6.00c, lateral drift, JC 860103."
TARGET86.DAT,KCA                 Juvenile Survey,40,1986-06-25,SIMRAD               2,10,"0%, calm, no ppt, 3/4moon up by 0300, At: 17.5 0c, Wt: 18.0c, JC 860626, no replicate trawling, Juvenile."
TARGET86.DAT,KCA                 Juvenile Survey,40,1986-08-26,SIMRAD               2,10,"0%, no ppt, 1/2 moon by 0042, At: 12 0c, (2157), W Wt: 22.5 0c, JC 861020, Juvenile."
TARGET86.DAT,KCA                 Juvenile Survey,40,1986-09-16,SIMRAD               2,10,"70-90%, mod strong winds, no ppt, full moon by 214 At: 13.5/14.5 0c (2030/0030), Wt: 17 0c, JC 860917, Juvenile"
TARGET86.DAT,KCA                 Juvenile Survey,40,1986-09-17,FURUNO FM 22         1,10,"70-90%, mod strong winds, no ppt, full moon by 214 At: 13.5/14.5 (2030/0030), Wt: 17 0c, JC 860918, Juvenile."
TARGET86.DAT,KCA                 Juvenile Survey,40,1986-10-08,SIMRAD               2,10,"fog, calm, 1/4 moon till 2130, no ppt, At: 14/12 0 (1952/2217), Wt: 14 0c, JC 861015, Juvenile."
TARGET86.DAT,KCA                 Juvenile Survey,40,1986-10-09,FURUNO FM 22         1,10,"fog, calm, 1/4 moon till 2130, At: 14/12 0c (1952/2217), Wt: 14 0c, JC 861015, Juvenile."
TARGET86.DAT,KCA                 Juvenile Survey,40,1986-11-19,SIMRAD               2,10,"100%, brite throu clouds, gusts, showers, 3/4 moon 0000, At:13/10 (2300/0414), Wt: 9, JC870128, poor target rendit. Juvenile."
TARGET86.DAT,KCA                 Juvenile Survey,40,1986-11-20,FURUNO FM 22         1,10,"100%, brite throu clouds, gusts, showers, 3/4 moon by 0000, At:13/10 0c (2300/0415), Wt: 9 0c, JC870127, poor targ redit., Juvenile."
TARGET86.DAT,KMA                 Juvenile Survey,41,1986-06-26,SIMRAD               2,10,"light overcast, calm, 3/4 moon by 0300, At: 16.5 0c, Wt: 17.50c, JC 860703, Juvenile."
TARGET86.DAT,KMA                 Juvenile Survey,41,1986-09-18,FURUNO FM 22         1,10,"5%, calm, no ppt, full moon by 2100, At: 16/13 0c (2020/0138), Wt: 18 0c, JC 861016, targ overlap, Juvenile."
TARGET86.DAT,KMA                 Juvenile Survey,41,1986-09-19,SIMRAD               2,10,"5%, calm, no ppt, full moon by 2100, At: 16/13 0c (2020/0138), Wt: 18 0c, JC 861021, Juvenile."
TARGET86.DAT,KMA                 Juvenile Survey,41,1986-10-07,SIMRAD               2,10,"0%, fog, no ppt, mod strong S wind, 1/4 moon till At: 12/14 0c (2030/0020),JC 861008,corrected for target overlap 18JAN89 PR"
TARGET86.DAT,KMA                 Juvenile Survey,41,1986-10-08,SIMRAD               2,10,"0%, fog, no ppt, mod strong S wind, 1/4 moon till At: 12/14 0c (2030/0020), Wt: 15 0c, JC 861008, target overlap, Juvenile."
TARGET86.DAT,KMA                 Juvenile Survey,41,1986-10-09,FURUNO FM 22         1,10,"0%, fog, no ppt, strong S wind, 1/4 moon till 2100 At: 12/14 0c (2030/0020), Wt: 15 0c, JC 861010, targ overlap, Juvenile."
TARGET86.DAT,KMA                 Juvenile Survey,41,1986-11-19,FURUNO FM 22         1,10,"100%, gusts, showers, 3/4 moon throu cloud by 0000 At: 13/10 (2300/0415), Wt: 9 0c, JC870128, poor targ signal, Juvenile."
TARGET86.DAT,KMA                 Juvenile Survey,41,1986-11-20,SIMRAD               2,10,"100%, gusts, showers.3/4 moon vis through cloud, At: 13/10 0c (2300/0415), Wt: 9.0 0c, targ overlap, Juvenile."
TARGET86.DAT,KMA                 Juvenile Survey,41,1986-11-21,SIMRAD               2,10,"100%, gusts, showers.3/4 moon vis through cloud, At: 13/10 0c (2300/0415), Wt: 9.0 0c,corrected for targ overlap 18JAN89 PR"
TARGET86.DAT,Long Lk (A),801,1986-02-10,SIMRAD               2,10,"0%, no ppt, calm, no moon, At: 1.5 0c (2300), Wt: JC 860119, minimum counts, Juvenile."
TARGET86.DAT,Long Lk (A)         Juvenile Survey,801,1986-07-29,SIMRAD               2,10,"0-100%, calm, no moon, At: 15-17 0c, Wt: 14.5 0c, JC 860805, many adult targets, not total est - fish on surface, Juvenile."
TARGET86.DAT,Long Lk (A)         Juvenile Survey,801,1986-07-30,FURUNO FM 22         1,10,"0-100%, calm, no moonn, At: 15-17 0c, Wt: 14.5 0c, JC 860805, adult targ included in est., fish on surface, app targ loss #11 & 2."
TARGET86.DAT,Long Lk (A)         Juvenile Survey,801,1986-11-08,SIMRAD               2,10,"high haze, light breeze, no ppt, 1/2 moon by 0230, At: 1.5/2.0 5/5 0c (0150/0350,2230/0010), Wt: 9.5 0c, some targ overlap, fish on surface, JC861114, Juvenile."
TARGET86.DAT,Long Lk (A)         Juvenile Survey,801,1986-11-09,FURUNO FM 22         1,10,"high haze, light winds, no ppt, 1/2 moon by 0230, At: 1.5/2., 5/5/ 0c (0150/0350,2230/0010), Wt: 9.5 0c, some targ overlap, fish on surface, JC861117, Juvenile."
TARGET86.DAT,Long Lk (B)         Juvenile Survey,802,1986-02-11,FURUNO FM 22         1,10,"0%, calm, 1/8 moon 1800-0200, At: 3.0 0c (2330), Wt: 4.0 0c, JC 860220, minimum counts, Juvenile."
TARGET86.DAT,Long Lk (B)         Juvenile Survey,802,1986-07-29,SIMRAD               2,10,"80%, calm, no ppt, At: 13 0c (2330-0200) Wt: 14.5 0c, JC 860805, many adult targets as well, not total est - fish on surface, Juvenile."
TARGET86.DAT,Long Lk (B)         Juvenile Survey,802,1986-07-30,FURUNO FM 22         1,10,"80%, calm, no moon, no ppt, At: 13 0c (2330-0200), Wt: 14.5 0c, JC 860806, adults included in est., fish on surface, Juvenile."
TARGET86.DAT,Long Lk (B)         Juvenile Survey,802,1986-11-08,SIMRAD               2,10,"high haze, light breeze, no ppt, 1/4 moon gone by At: 3/4 0c (1810/2100) Wt: 9.5 0c, fish on surface, JC 861113, Juvenile."
TARGET86.DAT,Long Lk (B)         Juvenile Survey,802,1986-11-09,FURUNO FM 22         1,10,"high haze, no ppt, 1/4 moon till 0230, At: 3/4 0c (1810/2100), Wt: 9.5 0c, JC861113, fish on surface, Juvenile."
TARGET86.DAT,Mercer Lk           Juvenile Survey,32,1986-08-14,SIMRAD               2,10,"40%, light winds, no ppt, no moon, At: 12/10 0c (2230/0300), Wt: 14.5 0c, JC 861003, Juvenile,"
TARGET86.DAT,Mercer Lk           Mercer Test,32,1986-08-15,SIMRAD               2,10,this is a test to compare differeces in population estimates when the estimate is run up using the old transects 1-4 only.
TARGET86.DAT,Muchalat Lk         Juvenile Survey,45,1986-11-06,SIMRAD               2,10,"0%, calm, no ppt, no moon, At: 6.5/5.0 0c (2012/21 JC 861117, Juvenile."
