"lake_code","lake_name","survey_date_trawl","interval_start","interval_end","ats_year","source_file","trawl_number","survey_date_acoustic","id_acoustic","match_status","transect"
"69","Yakoun_Lake",NA,NA,NA,"1997","Acoustic",NA,1997-09-15,NA,"MISMATCH","3"
"69","Yakoun_Lake",NA,NA,NA,"1997","Acoustic",NA,1997-09-15,NA,"MISMATCH","4"
"69","Yakoun_Lake",NA,NA,NA,"1997","Acoustic",NA,1997-09-15,NA,"MISMATCH","5"
"69","Yakoun_Lake",NA,NA,NA,"1997","Acoustic",NA,1997-09-15,NA,"MISMATCH","6"
"69","Yakoun_Lake",NA,NA,NA,"1997","Acoustic",NA,1997-09-15,NA,"MISMATCH","7"
"69","Yakoun_Lake",NA,NA,NA,"1997","Acoustic",NA,1997-09-15,NA,"MISMATCH","8"
"69","Yakoun_Lake",NA,NA,NA,"1997","Acoustic",NA,1997-09-15,NA,"MISMATCH","9"
"69","Yakoun_Lake",NA,NA,NA,"1997","Acoustic",NA,1997-09-15,NA,"MISMATCH","10"
"69","Yakoun_Lake",NA,NA,NA,"1997","Acoustic",NA,1997-09-15,NA,"MISMATCH","11"
"69","Yakoun_Lake",NA,NA,NA,"1997","Acoustic",NA,1997-09-15,NA,"MISMATCH","12"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-28,NA,"MISMATCH","1"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-28,NA,"MISMATCH","2"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-28,NA,"MISMATCH","3"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-28,NA,"MISMATCH","4"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-28,NA,"MISMATCH","5"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-28,NA,"MISMATCH","6"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-03,NA,"MISMATCH","1"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-03,NA,"MISMATCH","2"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-03,NA,"MISMATCH","3"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-03,NA,"MISMATCH","4"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-03,NA,"MISMATCH","5"
"1","Great_Central_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-03,NA,"MISMATCH","6"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","1"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","2"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","3"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","4"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","5"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","6"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","7"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","8"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","9"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","10"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","11"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","12"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","13"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","14"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","15"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","16"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","17"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-06-15,NA,"MISMATCH","18"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","1"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","2"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","3"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","4"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","5"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","6"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","7"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","8"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","9"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","10"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","11"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","12"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","13"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","14"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","15"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","16"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","17"
"3","Henderson_Lake",NA,NA,NA,"1998","Acoustic",NA,1999-02-27,NA,"MISMATCH","18"
"801","Long_Lake_(A)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","1"
"801","Long_Lake_(A)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","2"
"801","Long_Lake_(A)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","3"
"801","Long_Lake_(A)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","4"
"801","Long_Lake_(A)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","5"
"801","Long_Lake_(A)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","6"
"801","Long_Lake_(A)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","7"
"801","Long_Lake_(A)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","8"
"801","Long_Lake_(A)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","9"
"802","Long_Lake_(B)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","1"
"802","Long_Lake_(B)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","2"
"802","Long_Lake_(B)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","3"
"802","Long_Lake_(B)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","4"
"802","Long_Lake_(B)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","5"
"802","Long_Lake_(B)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","6"
"802","Long_Lake_(B)",NA,NA,NA,"1998","Acoustic",NA,1998-09-21,NA,"MISMATCH","7"
"239","Osoyoos_Lake_C",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","1"
"239","Osoyoos_Lake_C",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","2"
"239","Osoyoos_Lake_C",NA,NA,NA,"1998","Acoustic",NA,1998-07-24,NA,"MISMATCH","1"
"239","Osoyoos_Lake_C",NA,NA,NA,"1998","Acoustic",NA,1998-07-24,NA,"MISMATCH","2"
"239","Osoyoos_Lake_C",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","1"
"239","Osoyoos_Lake_C",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","2"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","1"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","2"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","3"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","4"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","5"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","6"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","7"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","8"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","9"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","10"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-07-24,NA,"MISMATCH","1"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-07-24,NA,"MISMATCH","2"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-07-24,NA,"MISMATCH","3"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-07-24,NA,"MISMATCH","4"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-07-24,NA,"MISMATCH","5"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-07-24,NA,"MISMATCH","6"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-07-24,NA,"MISMATCH","7"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-07-24,NA,"MISMATCH","8"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-07-24,NA,"MISMATCH","9"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-07-24,NA,"MISMATCH","10"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","1"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","2"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","3"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","4"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","5"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","6"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","7"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","8"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","9"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","10"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-03,NA,"MISMATCH","1"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-03,NA,"MISMATCH","2"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-03,NA,"MISMATCH","3"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-03,NA,"MISMATCH","4"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-03,NA,"MISMATCH","5"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-03,NA,"MISMATCH","6"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-03,NA,"MISMATCH","7"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-03,NA,"MISMATCH","8"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-03,NA,"MISMATCH","9"
"238","Osoyoos_Lake_N",NA,NA,NA,"1998","Acoustic",NA,1998-10-03,NA,"MISMATCH","10"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","1"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","2"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","3"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","4"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","5"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","6"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","7"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-05-08,NA,"MISMATCH","8"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","1"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","2"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","3"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","4"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","5"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","6"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","7"
"240","Osoyoos_Lake_S",NA,NA,NA,"1998","Acoustic",NA,1998-10-02,NA,"MISMATCH","8"
"156","Skidegate_Lake_NE",NA,NA,NA,"1998","Acoustic",NA,1998-09-13,NA,"MISMATCH","1"
"156","Skidegate_Lake_NE",NA,NA,NA,"1998","Acoustic",NA,1998-09-13,NA,"MISMATCH","2"
"156","Skidegate_Lake_NE",NA,NA,NA,"1998","Acoustic",NA,1998-09-13,NA,"MISMATCH","3"
"156","Skidegate_Lake_NE",NA,NA,NA,"1998","Acoustic",NA,1998-09-13,NA,"MISMATCH","4"
"156","Skidegate_Lake_NE",NA,NA,NA,"1998","Acoustic",NA,1998-09-13,NA,"MISMATCH","5"
"156","Skidegate_Lake_NE",NA,NA,NA,"1998","Acoustic",NA,1998-09-13,NA,"MISMATCH","6"
"156","Skidegate_Lake_NE",NA,NA,NA,"1998","Acoustic",NA,1998-09-13,NA,"MISMATCH","7"
"155","Skidegate_Lake_SW",NA,NA,NA,"1998","Acoustic",NA,1998-09-13,NA,"MISMATCH","1"
"155","Skidegate_Lake_SW",NA,NA,NA,"1998","Acoustic",NA,1998-09-13,NA,"MISMATCH","2"
"155","Skidegate_Lake_SW",NA,NA,NA,"1998","Acoustic",NA,1998-09-13,NA,"MISMATCH","3"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-31,NA,"MISMATCH","1"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-31,NA,"MISMATCH","2"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-31,NA,"MISMATCH","3"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-31,NA,"MISMATCH","4"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-31,NA,"MISMATCH","5"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-31,NA,"MISMATCH","6"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-31,NA,"MISMATCH","7"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-31,NA,"MISMATCH","8"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-31,NA,"MISMATCH","9"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-31,NA,"MISMATCH","10"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-07-31,NA,"MISMATCH","11"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-01,NA,"MISMATCH","1"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-01,NA,"MISMATCH","2"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-01,NA,"MISMATCH","3"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-01,NA,"MISMATCH","4"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-01,NA,"MISMATCH","5"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-01,NA,"MISMATCH","6"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-01,NA,"MISMATCH","7"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-01,NA,"MISMATCH","8"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-01,NA,"MISMATCH","9"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-01,NA,"MISMATCH","10"
"2","Sproat_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-12-01,NA,"MISMATCH","11"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","1"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","2"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","3"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","4"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","5"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","6"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","7"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","8"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","9"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","10"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","11"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","12"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","13"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","14"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","15"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-06,NA,"MISMATCH","16"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","1"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","2"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","3"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","4"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","5"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","6"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","7"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","8"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","9"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","10"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","11"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","12"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","13"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","14"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","15"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-02,NA,"MISMATCH","16"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","1"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","2"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","3"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","4"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","5"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","6"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","7"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","8"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","9"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","10"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","11"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","12"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","13"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","14"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","15"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-22,NA,"MISMATCH","16"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","1"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","2"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","3"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","4"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","5"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","6"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","7"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","8"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","9"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","10"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","11"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","12"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","13"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","14"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","15"
"66","Tatsamenie_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-10-12,NA,"MISMATCH","16"
"175","Tuya_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-19,NA,"MISMATCH","1"
"175","Tuya_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-19,NA,"MISMATCH","2"
"175","Tuya_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-19,NA,"MISMATCH","3"
"175","Tuya_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-19,NA,"MISMATCH","4"
"175","Tuya_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-19,NA,"MISMATCH","5"
"175","Tuya_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-19,NA,"MISMATCH","6"
"175","Tuya_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-19,NA,"MISMATCH","7"
"175","Tuya_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-19,NA,"MISMATCH","8"
"175","Tuya_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-19,NA,"MISMATCH","9"
"175","Tuya_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-09-19,NA,"MISMATCH","10"
"69","Yakoun_Lake",NA,NA,NA,"1998","Acoustic",NA,1998-08-15,NA,"MISMATCH","1"
